mol,Cmpd Name,AUC,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
O=[N+]([O-])c1oc(C(=O)N2CC3(C2)CN(c2nc(Nc4ccccc4)nc(N4CCOCC4)n2)C3)cc1,JSF-4034,1512,69.29303,0,0,2,3,5,0,17,0,60,1,6,36,18,104.72277,1.7453794,0,0,23,0,0,24,0,8,5,0,0,1.0147624,-2.9076388,-0.58540976,0.62437969,2.8812184,-3.0375035,-0.45381421,0.74381,2.7598774,-2.6437242,-0.40109006,0.86359948,3.1387186,42.842968,7,0.17073171,17,65,2,41,0,7,0.17073171,46,0,24.700096,19.370043,13.698306,15.148053,17.477898,11.673886,5.4855809,6.8805399,0,0,0.87389165,18,0,-0.88887972,-0.4463084,0.084690265,2.7694325,-1.0346963,-0.41782415,0.17611849,2.7487934,-0.58498824,-0.2070206,0.21870787,3.0205638,14.315039,13.048859,10.7376,2.0184157,2.0184157,-5.598268,0,11.865918,13.05259,0,14,14,1,0,26.234385,11.238889,5.8143578,19.147751,8.1238546,4.1743355,4.3209319,13,1,1,1,-0.204,-6.9581499,12.558273,1,1,31,0,6,8,3,0,0,3.0482314,-3.0482314,0.1486598,0.11699102,79.042473,63.107059,97.006516,44.116947,47.044724,0,34.357582,4.0280342,0,5.6825762,17.047728,0,16.070677,36.434803,0.69836456,0.17854659,0.11827181,0.30163547,0.82145339,0.18336366,310.03134,79.263817,52.505482,133.90779,364.67529,81.402306,0.5,1,0,0,0,0,1,0,0,0,1,0,443.93912,0,0,0,443.93912,0,9,1,6,0,0,0.47222221,1.9154,6.2486277,83.836052,10.999887,203.42499,29.311037,9.5073462,0,123.50229,0,13.474019,12.84956,51.455067,53.480904,57.183636,5.4488211,31.48477,123.50229,157.74876,0,145.67999,0.34029734,6.3575521,3.9724607,10.03528,443.93912,535.88336,33.118404,0,0,5.6825762,287.30103,117.8371,38.80098,492.496,4566,53,202
Clc1ccc(OCc2ccc(C(NC(=O)c3oc([N+](=O)[O-])cc3)(C)C)cc2)cc1,JSF-4048,34,58.019066,0,0,2,3,2,0,17,0,48,1,3,29,20,81.519272,1.6983181,0,0,21,1,0,19,0,2,5,0,0,1.3764496,-2.5974035,-0.64227641,0.6307891,2.5679514,-2.5885103,-0.51278836,0.80591482,2.6727929,-2.3291252,-0.39150819,0.85431087,2.8332434,27.896933,7,0.22580644,17,50,2,31,2,8,0.25806451,31,0,21.018297,16.602959,12.48061,14.319627,13.742021,9.1678448,6.4069715,8.6127396,0,0,0.8608498,18,0,-0.82178241,-0.40842402,0.069165975,2.6164739,-1.1306051,-0.26386139,0.16445385,2.7214363,-0.51460224,-0.20656234,0.20255421,2.8748908,6.1146412,8.4625311,6.2052479,5.77806,5.77806,-6.6514769,0,11.232706,10.981327,0,14,14,1,0,23.658689,10.543388,6.7383409,18.068514,7.9692998,5.0544796,4.9652896,7,1,1,1,5.0599999,-7.3589602,10.966392,1,1,17,1,3,7,1,0,0,1.9055433,-1.9055433,0.23780629,0.18714646,124.25941,28.78676,15.808495,22.058474,0,0,34.357582,69.470551,29.581947,0,0,5.6825762,16.070677,36.434803,0.75805777,0.41107428,0.15212116,0.24194224,0.58892572,0.089821093,289.96564,157.24055,58.188057,92.545639,225.27072,34.357582,0.5,1,0,0,0,0,1,0,0,0,1,0,382.51129,0,0,0,382.51129,0,9,1,3,0,0,0.34482759,5.6631999,29.010639,12.344399,0,50.935009,35.682186,9.5073462,3.5006065,176.43184,0,136.99036,10.84026,40.455177,10.999887,68.945755,20.564005,5.0199933,197.35811,5.2587838,105.80067,97.290001,0.3796615,5.9541965,3.9074562,9.3733149,382.51129,459.65393,16.070677,0,0,5.6825762,289.96564,70.792389,21.753254,414.845,2711,42,150
Clc1c(C(=O)Nc2cc(c(OC)cc2)-c2ccc(OC)cc2)ccc(F)c1,JSF-2911,10,54.538483,0,0,2,3,3,0,18,0,44,1,4,27,22,73.734566,1.6757857,0,0,21,1,1,17,0,1,3,0,0,1.5460509,-2.3252611,-0.63204795,0.66211927,2.2872102,-2.2996411,-0.52600873,0.78791833,2.4828346,-2.0004163,-0.43102762,0.8385222,2.6286035,25.657518,5,0.1724138,18,46,1,29,1,6,0.20689656,27,0,19.38854,15.510105,12.273502,14.26722,13.01157,8.482233,5.7974348,8.2323132,0,0,0.84003401,15,0,-0.80929738,-0.42393121,0.053707708,2.4966226,-0.99305201,-0.28734159,0.17237546,2.6678886,-0.48360613,-0.20222953,0.1859747,2.8093212,4.402,9.1895609,6.5955343,5.6177893,5.6177893,-6.207788,0,11.557454,10.372971,0,14,14,1,0,21.702734,10.15625,5.5384617,16.265154,7.5209579,4.064939,4.5307236,4,1,1,1,5.546,-6.9112802,10.488873,0,1,18,1,3,5,1,0,0,1.4145385,-1.4145385,0.19792047,0.23165493,162.50203,30.344875,9.0208454,71.316856,0,12.949531,0,0,29.581947,0,0,17.591211,13.566921,5.0075121,0.86042136,0.1868457,0.10277784,0.13957864,0.81315428,0.036800805,302.76654,65.747589,36.165646,49.115177,286.13412,12.949531,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,351.88171,0,0,0,351.88171,0,8,0,3,0,0,0.4074074,5.4155998,21.999775,23.269535,9.1210184,0,27.047791,70.767738,3.5006065,182.80299,0,67.352364,10.43452,23.862217,36.959888,9.1210184,17.173038,27.138649,176.43184,5.2587838,109.91638,47.560001,0.40063059,5.8579812,3.589808,9.2093983,351.88171,438.89413,18.574432,0,0,5.6825762,314.6752,12.949531,24.25701,385.82199,1978,43,138
Clc1c(C(=O)Nc2cc(c(F)cc2)-c2ccc(F)cc2)ccc(F)c1,JSF-3295,2668,46.527721,0,0,2,2,1,0,18,0,36,1,2,25,22,62.598042,1.7388345,0,0,19,1,3,11,0,1,1,0,0,1.526984,-2.2831268,-0.64640331,0.68844438,2.2729042,-2.2930334,-0.49521041,0.82904565,2.4213784,-1.93718,-0.46449399,0.86561388,2.6114554,17.672277,3,0.11111111,18,38,1,27,1,4,0.14814815,19,0,17.974327,13.449538,10.273502,12.26722,11.935561,7.6354527,5.7974348,8.2323132,0,0,0.89294541,14,0,-0.80866933,-0.42553127,0.069209248,2.4116993,-0.9930656,-0.24774535,0.27037486,2.5591176,-0.40485254,-0.20594943,0.21340436,2.7207561,3.3010011,7.650125,4.9912596,5.9499469,5.9499469,-6.3172612,0,11.460257,9.1712837,0,14,14,1,0,19.753086,8.792244,5.0416665,14.207068,6.2296505,3.5321841,3.5402026,2,1,1,1,5.9400001,-7.4004798,9.2297726,0,1,18,1,3,3,1,0,0,1.1675124,-1.1675124,0.23979712,0.22712255,162.50203,13.427837,27.062536,0,0,12.949531,0,0,29.581947,0,0,41.408482,13.566921,0,0.77395976,0.28138953,0.18294688,0.22604026,0.71861047,0.043093383,232.57434,84.55735,54.975403,67.924934,215.94193,12.949531,0.5,1,0,0,0,0,1,0,0,0,1,0,300.49927,0,0,0,300.49927,0,7,0,3,0,0,0.36000001,5.6766,0,23.269535,27.363054,0,27.047791,0,3.5006065,182.80299,0,86.785728,9.1157198,23.862217,44.880341,27.363054,6.6861815,27.138649,176.43184,5.2587838,39.148643,29.1,0.42433795,5.7548876,3.5054183,8.9815407,300.49927,392.70261,13.566921,0,0,5.6825762,268.30026,12.949531,19.249496,361.75,1598,39,130
Clc1n[nH]c2c1cc(NS(=O)(=O)CCCCC)cc2,JSF-3483,34840,41.77269,0,0,3,4,4,0,9,0,35,3,7,19,12,65.750465,1.8785849,0,0,12,1,0,16,0,3,2,0,1,1.7950083,-2.6223364,-0.57926351,0.60853934,2.6594255,-2.6397929,-0.53307658,0.67162693,2.713367,-2.3844185,-0.37981012,0.81708086,2.9326296,25.707312,6,0.30000001,10,36,0,20,6,6,0.30000001,26,0,13.880469,12.182826,7.5604777,8.2591486,9.0159683,8.1876984,4.1951408,5.0067668,0,0,0.92662716,11,0,-0.829714,-0.39226931,0.040243983,2.4741313,-0.9465431,-0.31438267,0.13245896,2.5634675,-0.52984744,-0.14783695,0.23154052,2.7661479,5.7232108,11.348588,5.1534605,2.5415297,2.2108729,-3.4941804,1.3784912,5.0256443,7.6901083,-0.24153785,7.4968796,11.510355,1.7997826,0.16856362,15.39,6.6352043,4.2314048,14.249792,6.1159835,3.8866155,4.5869207,5,2,1,0,3.737,-4.1105499,7.749568,0,1,10,1,2,5,0,0,0,0.93962866,-0.93962866,0.44959253,0.25814274,95.847633,0,22.508045,9.0107584,0,0,17.784555,31.616989,29.581947,26.917286,0,32.016521,0,0,0.81227243,0.45284626,0.12068785,0.1877276,0.54715377,0.067039751,215.48265,120.13274,32.016521,49.801079,145.15099,17.784555,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,265.28375,0,0,0,265.28375,0,6,0,2,0,0,0.52631581,3.1482,0,81.239693,23.303751,17.233564,0,0,3.0717793,57.646656,56.605217,75.231407,7.8038201,48.171688,16.663008,16.663008,3.0717793,23.878847,109.53477,17.233564,79.115402,74.849998,0.5023343,5.321928,3.2424653,8.1719208,265.28375,308.29013,32.016521,0,0,8.0752068,187.23357,19.116367,58.933807,301.798,766,25,96
O=[N+]([O-])c1oc(/C=N/Nc2nc(Nc3ccccc3)nc(NC3CC3)n2)cc1,JSF-2401,1075,51.794689,0,0,3,4,4,0,17,0,44,3,7,28,12,77.973236,1.772119,0,0,17,0,0,16,0,8,3,0,0,1.2184787,-2.2951474,-0.64438748,0.68194556,2.7522473,-2.3790593,-0.63074946,0.79105556,2.7973013,-1.9803494,-0.43025133,0.88379651,3.0120387,26.603312,8,0.25806451,17,47,2,31,1,8,0.25806451,28,0,19.346724,14.571178,9.6103659,11.112519,13.653,8.5356636,4.4265389,5.857738,0,0,0.87873393,15,0,-0.78348732,-0.50594395,0.099911094,2.4054661,-0.97818702,-0.37819102,0.19159082,2.4822659,-0.49461496,-0.21686456,0.26771528,2.6856587,11.72314,11.48285,4.3145189,2.2102048,2.2107761,-4.8455515,0,11.829236,10.300817,-0.000750149,10.124526,13.061531,1.0139571,0.001027613,21.240376,10.346939,6.25,14.346826,6.8781075,4.107595,3.5242505,11,3,1,1,4.0159998,-6.6996698,9.8340883,1,1,21,1,4,8,1,0,0,2.0419714,-2.0419714,0.22186738,0.17464285,110.65946,29.207598,15.808495,20.299505,47.044724,8.458519,12.949531,13.449074,0,5.6825762,32.151344,0,2.503756,33.931049,0.68421209,0.26409438,0.10969527,0.31578791,0.73590559,0.20609266,227.25806,87.717796,36.434803,104.88758,244.42783,68.452774,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,332.14563,0,0,0,332.14563,0,8,1,4,0,0,0.60714287,3.1366999,0,111.35194,21.196325,50.935009,5.4488211,26.170353,0,123.50229,37.736813,13.474019,10.27755,16.592962,67.019592,50.935009,9.4307899,67.383751,161.23911,0,17.214357,146.08,0.39893496,5.9541965,3.7163725,9.3124313,332.14563,414.50546,26.468767,0,0,20.786192,159.70358,125.18708,47.254959,380.36798,2351,36,146
O=[N+]([O-])c1oc(/C=N/Nc2nc(Nc3ccccc3)nc(NC3CCC3)n2)cc1,JSF-2402,1122,54.888275,0,0,3,4,4,0,17,0,47,3,7,29,13,82.193489,1.7487977,0,0,18,0,0,18,0,8,3,0,0,1.2288315,-2.790108,-0.64440763,0.66210657,2.7393703,-2.7553055,-0.62819761,0.78251761,2.8168602,-2.5313332,-0.43756947,0.85383177,2.9989431,28.789726,8,0.25,17,50,2,32,1,8,0.25,31,0,20.053831,15.278286,10.317472,11.819627,14.153,9.0356636,4.9265389,6.357738,0,0,0.86887389,15,0,-0.85121995,-0.50583786,0.085412674,2.4700663,-0.98431015,-0.37243319,0.18039699,2.5463145,-0.58027297,-0.21685781,0.24197388,2.7431223,11.731003,11.569057,4.4150386,2.4588656,2.4594355,-5.0703001,0,11.829253,10.755204,-0.000747405,10.12612,13.061178,1.0139246,0.001024913,22.203125,11.039481,6.7383409,15.220232,7.456625,4.5019598,3.913502,11,3,1,1,4.4580002,-6.9014401,10.316158,1,1,22,1,4,8,1,0,0,2.0419726,-2.0419726,0.22186726,0.17464274,126.46796,29.207598,15.808495,20.299505,47.044724,8.458519,12.949531,13.449074,0,5.6825762,32.151344,0,2.503756,33.931049,0.69855917,0.25209588,0.10471152,0.30144083,0.74790412,0.1967293,243.06654,87.717796,36.434803,104.88758,260.23633,68.452774,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,347.95413,0,0,0,347.95413,0,8,1,4,0,0,0.62068963,3.5267999,0,111.35194,21.196325,50.935009,5.4488211,26.170353,0,123.50229,56.605217,13.474019,10.73925,16.592962,67.019592,50.935009,9.4307899,67.383751,180.10751,0,17.214357,146.08,0.38828552,6,3.7329476,9.4193439,347.95413,433.03293,26.468767,0,0,20.786192,175.51208,125.18708,47.254959,394.39499,2577,37,150
O=[N+]([O-])c1sc(/C=N/Nc2nc(NC(C)C)nc(NC(C)C)n2)cc1,JSF-2277,1240,51.279861,0,0,2,3,4,0,11,0,45,3,7,25,12,81.391861,1.808708,0,0,14,0,0,20,0,8,2,0,1,1.7503662,-2.5649493,-0.47483587,0.57782817,2.5060418,-2.5976963,-0.49356562,0.61723095,2.5256362,-2.2968705,-0.29092458,0.73830408,2.775811,31.340139,8,0.30769232,11,46,2,26,2,8,0.30769232,33,0,18.396976,15.164061,9.3867512,10.162772,11.829408,8.4730568,3.5087597,4.0341458,0,0,0.89044064,13,0,-0.80730104,-0.39112964,0.083349645,2.4330158,-0.98538369,-0.34979969,0.15420136,2.485435,-0.51686454,-0.19491018,0.20894547,2.7064748,12.721687,10.22128,3.9292746,1.7616737,1.7629355,-4.287693,0,8.646677,9.830615,-3.40E-05,11.286187,11.750393,1.0233673,0.002030413,21.301775,10.364081,7.6370807,16.31303,7.8422556,5.7269583,5.117238,10,3,1,0,4.0489998,-5.6873698,9.4589872,1,1,12,1,2,8,1,0,0,1.6310389,-1.6310389,0.15123986,0.15885395,117.6338,33.23563,20.299505,0,75.480957,0,0,29.414135,0,0,37.83392,0,33.931049,0,0.6854431,0.2908875,0.097550951,0.31455687,0.70911252,0.21700592,238.41699,101.1791,33.931049,109.412,246.64989,75.480957,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,347.82898,0,0,0,347.82898,0,7,1,2,0,0,0.56,2.9279001,0,111.35194,25.178295,50.935009,1.3584013,16.663008,0,35.286369,0,171.2086,9.9534502,7.0856161,67.019592,50.935009,9.3223391,60.536583,35.286369,0,181.7961,132.94,0.41335541,5.7004399,3.5953813,8.9785566,347.82898,386.63327,26.468767,0,0,20.786192,199.29875,101.27528,47.254959,364.43399,1737,31,122
S(=O)(=O)(Nc1cc2c(C)c(C(=O)NC(C)C)[nH]c2cc1)CCCCC,JSF-3350,90,58.28941,0,0,2,4,3,0,9,0,52,3,6,25,17,83.472481,1.60524,0,0,18,0,0,27,0,3,3,0,1,1.8780327,-2.622395,-0.47336906,0.54470199,2.6594362,-2.67167,-0.40833572,0.59348023,2.7133887,-2.3844225,-0.31386164,0.67021841,2.932831,38.930588,8,0.30769232,10,53,1,26,6,9,0.34615386,42,0,18.61252,16.087318,12.137828,12.991199,11.731183,10.321038,6.3498411,7.4054842,0,0,0.82822782,15,0,-0.84515864,-0.37156391,0.04346076,2.6534455,-1.1609019,-0.31499571,0.10700379,2.7336924,-0.5298568,-0.1797267,0.14429809,2.9494965,5.4948854,15.106656,6.9073915,3.0972099,2.7475712,-4.1112065,1.378616,6.0513654,10.159787,-0.22308296,7.5419083,14,1.700262,0.15048492,21.301775,9.2739229,6,17.948198,7.7549777,4.9888787,5.5675154,6,3,1,0,3.438,-4.18612,10.100648,0,1,10,1,2,7,0,0,0,1.33912,-1.33912,0.31546837,0.19708134,186.28152,6.6995511,29.207598,0,0,12.949531,17.784555,31.616989,0,8.0752068,0,43.381676,13.566921,0,0.74916524,0.2764613,0.16291343,0.25083473,0.7235387,0.087921314,261.88086,96.640793,56.948597,87.682686,252.92276,30.734087,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,349.56354,0,0,0,349.56354,0,8,0,2,0,0,0.47999999,3.5464201,18.01075,69.835472,27.408241,17.233564,29.804539,0,0,57.646656,56.605217,136.06081,10.25724,72.033905,0,34.79628,9.9242916,23.878847,109.53477,22.492348,139.94481,91.059998,0.41335541,5.7004399,3.5928781,8.9683008,349.56354,408.44077,45.583443,0,0,19.440359,261.48462,23.05514,65.023804,365.49799,1654,36,126
S(=O)(=O)(Nc1cc2c(C)c(C(=O)NCc3c(F)cccc3)[nH]c2cc1)CCCC,JSF-3452,172,62.126034,0,0,2,4,3,0,15,0,53,3,6,29,21,91.792244,1.7319291,0,0,21,0,1,24,0,3,3,0,1,1.4867026,-2.5857396,-0.63108832,0.645509,2.6421566,-2.6342242,-0.48596844,0.69901347,2.6610122,-2.3448892,-0.46305913,0.81931955,2.9229047,36.85397,8,0.25806451,16,55,1,31,5,9,0.29032257,38,0,21.018297,17.197332,12.869879,14.396976,13.803662,11.101102,6.8760443,8.8088617,0,0,0.85110229,17,0,-0.8434189,-0.42057994,0.058380194,2.6403852,-1.130638,-0.32113844,0.14427067,2.7302332,-0.52667832,-0.19828057,0.1897956,2.9439971,5.8759627,16.582611,8.1800175,3.7289784,3.379261,-5.0939364,1.3786312,9.2549171,11.31393,-0.22315495,7.541728,14,1.7004147,0.15054016,23.658689,10.543388,6.2571902,18.586948,8.2072401,4.8377581,5.2602606,6,3,1,0,4.132,-5.07936,11.328694,0,1,16,1,3,7,0,0,0,1.5367974,-1.5367974,0.27488986,0.17172331,145.48166,6.6995511,31.528891,20.299505,0,12.949531,17.784555,63.233978,0,8.0752068,0,55.29031,13.566921,0,0.73435944,0.37386674,0.18366331,0.26564053,0.62613326,0.081977218,275.31879,140.16641,68.857231,99.591316,234.7437,30.734087,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,374.9101,0,0,0,374.9101,0,9,0,3,0,0,0.31034482,4.3536201,18.01075,69.835472,32.547291,17.233564,32.990112,0,0,128.21939,37.736813,102.80847,11.31284,72.033905,14.960114,43.917297,9.1278973,23.878847,179.67868,22.492348,73.29277,91.059998,0.3796615,5.9541965,3.7903249,9.3939333,374.9101,462.12189,45.583443,0,0,19.440359,286.83118,23.05514,65.023804,417.505,2542,44,150
O=[N+]([O-])c1oc(C(=O)NC(C)(C)c2ccc(N(C)C)cc2)cc1,JSF-3969,2,47.337067,0,0,2,3,1,0,11,0,42,1,2,23,14,69.011818,1.6431386,0,0,16,0,0,19,0,3,4,0,0,1.8420546,-2.5990195,-0.52163327,0.46324906,2.56795,-2.5904062,-0.40901881,0.57480538,2.6731043,-2.3291848,-0.28577679,0.69502789,2.8347368,27.540934,5,0.20833333,11,43,2,24,2,6,0.25,30,0,17.198307,13.491522,10.464102,11.629392,10.703215,7.0512123,4.2320509,5.5714984,0,0,0.82740647,13,0,-0.84345216,-0.40264413,-0.006883916,2.5952504,-1.1306121,-0.24391377,0.10978737,2.6816616,-0.51431978,-0.17357963,0.18215024,2.8544147,5.9686704,7.3807487,5.1527224,3.7213807,3.7213807,-4.571784,0,8.0175781,8.7042322,0,14,14,1,0,19.326389,7.9200001,4.9886622,13.98882,5.6413431,3.5102315,3.431119,7,1,1,0,2.6389999,-4.7337999,8.5294085,1,1,11,1,2,5,0,0,0,1.7403328,-1.7403328,0.26038134,0.20491235,97.133438,83.607414,15.808495,0,0,0,34.357582,37.853561,0,0,0,5.6825762,16.070677,33.931049,0.72247398,0.28830132,0.1716295,0.27752605,0.71169865,0.10589654,234.40291,93.537865,55.684299,90.041885,230.90694,34.357582,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,324.44479,0,0,0,324.44479,0,7,1,2,0,0,0.17391305,3.2304001,21.135065,12.344399,0,50.935009,32.496613,75.30172,0,105.85911,0,74.428772,8.6740599,40.455177,0,72.070068,8.6343956,7.776741,105.85911,5.2587838,132.44641,91.300003,0.43892586,5.5849624,3.4674692,8.7273617,324.44479,360.39481,13.566921,0,0,5.6825762,234.40291,70.792389,19.249496,317.345,1301,34,118
O=[N+]([O-])c1oc(C(=O)NC(C)(C)c2ccc(OC)cc2)cc1,JSF-3968,54,43.278687,0,0,2,3,2,0,11,0,38,1,3,22,13,63.208244,1.6633749,0,0,15,0,0,16,0,2,5,0,0,1.8402505,-2.5961578,-0.56588298,0.50059032,2.5674331,-2.5881457,-0.47695395,0.62665862,2.6728272,-2.32851,-0.34787679,0.73288262,2.8319178,24.197311,5,0.2173913,11,39,2,23,2,6,0.26086956,26,0,16.328062,12.452557,9.4641018,10.629392,10.330536,6.5455508,4.2320509,5.5714984,0,0,0.85365492,13,0,-0.82190496,-0.43588179,0.0285422,2.5428123,-1.1306077,-0.25387684,0.14497486,2.6312468,-0.51434773,-0.20143116,0.18760051,2.7907875,5.8089557,7.6222138,5.3723717,3.4977126,3.4977126,-4.2900205,0,7.9602776,8.0903187,0,14,14,1,0,18.340265,7.7134986,4.75,13.416617,5.5516844,3.3785501,3.3856738,7,1,1,0,2.6800001,-4.85677,7.9469843,1,1,11,1,2,5,0,0,0,1.8165239,-1.8165239,0.24946006,0.19631763,90.433891,24.267014,15.808495,35.658428,0,0,34.357582,37.853561,0,0,0,5.6825762,16.070677,36.434803,0.68794358,0.32384455,0.19620542,0.31205639,0.67615545,0.11585099,204.02139,96.041618,58.188057,92.545639,200.52541,34.357582,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,296.56702,0,0,0,296.56702,0,7,1,2,0,0,0.59090906,3.1730001,29.010639,12.344399,0,50.935009,32.496613,44.891212,0,105.85911,0,76.915451,7.8965602,40.455177,10.999887,68.945755,13.877824,5.0199933,105.85911,5.2587838,102.0359,97.290001,0.4530769,5.523562,3.4120076,8.6007318,296.56702,337.57669,16.070677,0,0,5.6825762,204.02139,70.792389,21.753254,304.302,1144,32,112
FC(F)(F)Oc1ccc(C(NC(=O)c2oc([N+](=O)[O-])cc2)(C)C)cc1,JSF-3629,1568,42.94931,0,0,2,3,2,0,11,0,38,1,3,25,16,74.347641,1.9565169,0,0,15,0,3,13,0,2,5,0,0,1.8187366,-2.5958669,-0.56155068,0.50468874,2.5678411,-2.5881212,-0.45155141,0.63474399,2.6729038,-2.32851,-0.34759945,0.73308402,2.8319178,24.526691,5,0.1923077,11,39,2,26,2,7,0.26923078,26,0,18.828062,13.08645,8.9641018,10.129392,11.476982,6.9083734,4.2320509,5.5714984,0,0,0.96996546,14,0,-0.82161862,-0.40766099,0.02860144,2.5486512,-1.130607,-0.25387219,0.22828461,2.6359215,-0.51434839,-0.20118256,0.18760051,2.7908225,6.2577853,6.8045101,4.5467262,4.5590301,4.5590301,-5.1720033,0,7.9565253,8.210309,0,14,14,1,0,21.301775,8.3471403,6.2823148,15.84159,6.1250467,4.5637546,3.8812191,7,1,1,0,4.1227598,-5.9957199,8.0529995,1,1,11,1,2,5,0,0,0,2.1731992,-2.1731992,0.2435575,0.1640971,90.433891,15.808495,24.267014,0,0,0,49.653065,37.853561,0,35.725906,0,5.6825762,18.574432,33.931049,0.6542778,0.42242661,0.18654205,0.3457222,0.57757342,0.15918015,204.08887,131.76753,58.188057,107.84112,180.16246,49.653065,0.5,1,0,0,0,0,1,0,0,0,1,0,311.92999,0,0,0,311.92999,0,7,1,2,0,0,0.63999999,4.0630002,29.010639,22.16177,0,50.935009,32.496613,9.5073462,0,105.85911,0,121.79579,7.9096599,40.455177,55.880226,78.76313,13.877824,5.0199933,105.85911,5.2587838,66.652031,97.290001,0.41335541,5.7004399,3.6025405,8.9616594,311.92999,355.85596,16.070677,0,0,5.6825762,219.38435,70.792389,21.753254,358.272,1681,35,130
